,id,name,symbol,slug,tags,cmcRank,marketPairCount,circulatingSupply,totalSupply,maxSupply,isActive,lastUpdated,dateAdded,quotes,isAudited,auditInfoList,platform
485,3737,BTU Protocol,BTU,btu-protocol,"['marketplace', 'enterprise-solutions', 'polygon-ecosystem']",486,4,90514215.66574915,100000000.0,100000000.0,1,2021-08-16T13:36:06.000Z,2019-02-11T00:00:00.000Z,"[{'name': 'USD', 'price': 0.6220589522849, 'volume24h': 15034.50196836, 'marketCap': 56305178.1639254, 'percentChange1h': 0.02643336, 'percentChange24h': 0.01165468, 'percentChange7d': 11.10267064, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 38.27229704, 'percentChange60d': 25.92159156, 'percentChange90d': 1.79886606, 'fullyDilluttedMarketCap': 62205895.23, 'marketCapByTotalSupply': 62205895.22849, 'dominance': 0.0028, 'turnover': 0.00026702, 'ytdPriceChangePercentage': -4.2177}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb683d83a532e2cb7dfa5275eed3698436371cc9f'}"
486,7959,Venus BUSD,vBUSD,venus-busd,['binance-smart-chain'],487,1,2694770470.0,2694770470.0,,1,2021-08-16T13:36:06.000Z,2020-12-12T00:00:00.000Z,"[{'name': 'USD', 'price': 0.02081859347078, 'volume24h': 0.0, 'marketCap': 56101330.91199275, 'percentChange1h': 0.031529, 'percentChange24h': 0.05382648, 'percentChange7d': 0.20028402, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 0.35510646, 'percentChange60d': 0.56543591, 'percentChange90d': 1.05559702, 'fullyDilluttedMarketCap': 56101330.91, 'marketCapByTotalSupply': 56101330.91199275, 'dominance': 0.0028, 'turnover': 0.0, 'ytdPriceChangePercentage': 3.5746}]",False,,
487,6993,REVV,REVV,revv,"['collectibles-nfts', 'gaming', 'entertainment', 'binance-smart-chain', 'play-to-earn']",488,55,278270642.27439255,3000000000.0,3000000000.0,1,2021-08-16T13:36:07.000Z,2020-09-10T00:00:00.000Z,"[{'name': 'USD', 'price': 0.20087012184757, 'volume24h': 4909665.3493471, 'marketCap': 55896257.820258796, 'percentChange1h': 0.14908988, 'percentChange24h': -3.6727135, 'percentChange7d': 5.04849302, 'lastUpdated': '2021-08-16T13:36:07.000Z', 'percentChange30d': 102.42718287, 'percentChange60d': 124.66255131, 'percentChange90d': -7.67704037, 'fullyDilluttedMarketCap': 602610365.54, 'marketCapByTotalSupply': 602610365.54271, 'dominance': 0.0028, 'turnover': 0.08783531, 'ytdPriceChangePercentage': 251.0964}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x557b933a7c2c45672b610f8954a3deb39a51a8ca'}"
488,8525,Rai Reflex Index,RAI,rai,['defi'],489,22,18610752.1838829,18610752.1838829,,1,2021-08-16T13:36:04.000Z,2021-02-19T00:00:00.000Z,"[{'name': 'USD', 'price': 2.9983557601613, 'volume24h': 4975635.32789503, 'marketCap': 55801656.01147979, 'percentChange1h': -0.64490583, 'percentChange24h': -0.61995105, 'percentChange7d': -0.73680209, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 0.54897141, 'percentChange60d': 2.59359885, 'percentChange90d': 2.5682063, 'fullyDilluttedMarketCap': 55801656.01, 'marketCapByTotalSupply': 55801656.01147979, 'dominance': 0.0027, 'tvl': 186460995.34602976, 'turnover': 0.08916645, 'ytdPriceChangePercentage': 0.0}]",False,,
489,3637,Aergo,AERGO,aergo,"['platform', 'enterprise-solutions', 'smart-contracts']",490,21,264019889.621404,500000000.0,500000000.0,1,2021-08-16T13:36:05.000Z,2018-12-17T00:00:00.000Z,"[{'name': 'USD', 'price': 0.20997722240485, 'volume24h': 9096314.08626211, 'marketCap': 55438163.0823375, 'percentChange1h': -0.08641309, 'percentChange24h': 1.78321526, 'percentChange7d': 5.60543102, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 41.54663318, 'percentChange60d': 49.0294062, 'percentChange90d': -19.35529969, 'fullyDilluttedMarketCap': 104988611.2, 'marketCapByTotalSupply': 104988611.202425, 'dominance': 0.0027, 'turnover': 0.16408037, 'ytdPriceChangePercentage': 405.3213}]",False,,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'AERGO-46B'}"
490,8827,Boson Protocol,BOSON,boson-protocol,"['collectibles-nfts', 'exnetwork-capital-portfolio']",491,26,38827238.6934358,200000000.0,200000000.0,1,2021-08-16T13:36:05.000Z,2021-03-16T00:00:00.000Z,"[{'name': 'USD', 'price': 1.40694101917528, 'volume24h': 2756968.66897567, 'marketCap': 54627634.779104434, 'percentChange1h': -3.47885368, 'percentChange24h': 2.91938676, 'percentChange7d': 51.69898701, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 193.4230202, 'percentChange60d': 69.63443763, 'percentChange90d': -40.4622026, 'fullyDilluttedMarketCap': 281388203.84, 'marketCapByTotalSupply': 281388203.835056, 'dominance': 0.0027, 'turnover': 0.05046839, 'ytdPriceChangePercentage': 0.0}]",True,"[{'coinId': '8827', 'auditor': 'CertiK', 'auditStatus': 2, 'score': 'N/A', 'auditTime': '2021-03-17T14:24:00.000Z', 'reportUrl': 'https://cmc.certik-skynet.com/redirect?project=bosonprotocol'}]",
491,3918,Safe,SAFE,safe,"['medium-of-exchange', 'masternodes']",492,2,20835499.35,29600000.0,,1,2021-08-16T13:36:06.000Z,2019-05-17T00:00:00.000Z,"[{'name': 'USD', 'price': 2.61995629245886, 'volume24h': 0.0, 'marketCap': 54588097.628554985, 'percentChange1h': -0.632541, 'percentChange24h': -2.79811067, 'percentChange7d': -5.91130944, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 375.57691696, 'percentChange60d': 423.83372548, 'percentChange90d': 570.64953115, 'fullyDilluttedMarketCap': 77550706.26, 'marketCapByTotalSupply': 77550706.25678225, 'dominance': 0.0027, 'turnover': 0.0, 'ytdPriceChangePercentage': 1159.5092}]",False,,
492,3704,v.systems,VSYS,v-systems,"['platform', 'discount-token', 'smart-contracts']",493,32,2347934302.0,4271542766.0,,1,2021-08-16T13:36:05.000Z,2019-03-05T00:00:00.000Z,"[{'name': 'USD', 'price': 0.02324656854945, 'volume24h': 2455040.57250147, 'marketCap': 54581415.70104804, 'percentChange1h': -0.78267575, 'percentChange24h': -0.42383201, 'percentChange7d': 6.87227592, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 44.55188094, 'percentChange60d': 10.64618031, 'percentChange90d': -19.80321573, 'fullyDilluttedMarketCap': 99298711.72, 'marketCapByTotalSupply': 99298711.72172625, 'dominance': 0.0027, 'turnover': 0.04497942, 'ytdPriceChangePercentage': 84.8648}]",True,"[{'coinId': '3704', 'auditor': 'CertiK', 'auditStatus': 2, 'score': 'N/A', 'auditTime': '2020-06-01T00:00:00.000Z', 'reportUrl': 'https://cmc.certik-skynet.com/redirect?project=v.systems'}]",
493,2941,CoinEx Token,CET,coinex-token,"['cosmos-ecosystem', 'decentralized-exchange']",494,7,708633582.211935,5817096876.538182,,1,2021-08-16T13:36:07.000Z,2018-07-17T00:00:00.000Z,"[{'name': 'USD', 'price': 0.07681339258341, 'volume24h': 1742312.37720773, 'marketCap': 54432549.54823351, 'percentChange1h': 0.94613853, 'percentChange24h': 3.07758432, 'percentChange7d': 11.08155749, 'lastUpdated': '2021-08-16T13:36:07.000Z', 'percentChange30d': 50.68987017, 'percentChange60d': 29.94844715, 'percentChange90d': -36.99903801, 'fullyDilluttedMarketCap': 136387996.68, 'marketCapByTotalSupply': 446830946.0732555, 'dominance': 0.0027, 'turnover': 0.03200865, 'ytdPriceChangePercentage': 738.8791}]",False,,
494,8755,Nerve Finance,NRV,nerve-finance,"['defi', 'yield-farming', 'amm', 'binance-smart-chain', 'dex']",495,11,46237771.0,0.0,100000000.0,1,2021-08-16T13:36:05.000Z,2021-03-09T00:00:00.000Z,"[{'name': 'USD', 'price': 1.17620886216556, 'volume24h': 2896077.98487147, 'marketCap': 54385276.01698173, 'percentChange1h': -0.79351368, 'percentChange24h': 8.47764012, 'percentChange7d': 88.47484701, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 102.67588068, 'percentChange60d': 22.51303384, 'percentChange90d': -61.2781252, 'fullyDilluttedMarketCap': 117620886.22, 'marketCapByTotalSupply': 0.0, 'dominance': 0.0027, 'tvl': 121906014.00622512, 'turnover': 0.05325114, 'ytdPriceChangePercentage': 0.0}]",True,"[{'coinId': '8755', 'auditor': 'CertiK', 'auditStatus': 2, 'score': 'N/A', 'auditTime': '2021-04-01T00:00:00.000Z', 'reportUrl': 'https://cmc.certik-skynet.com/redirect?project=nervefinance'}]",
495,8968,Polychain Monsters,PMON,polkamon,"['collectibles-nfts', 'binance-smart-chain']",496,20,3439446.25483562,9569689.341,,1,2021-08-16T13:36:06.000Z,2021-03-27T00:00:00.000Z,"[{'name': 'USD', 'price': 15.71096589883406, 'volume24h': 4927282.11916983, 'marketCap': 54037022.82059495, 'percentChange1h': -1.34601746, 'percentChange24h': 13.75424901, 'percentChange7d': 77.27575394, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 285.23045007, 'percentChange60d': 168.57739626, 'percentChange90d': 24.44277942, 'fullyDilluttedMarketCap': 150349062.9, 'marketCapByTotalSupply': 150349062.8988868, 'dominance': 0.0027, 'turnover': 0.09118345, 'ytdPriceChangePercentage': 0.0}]",False,,
496,2490,CargoX,CXO,cargox,"['logistics', 'polygon-ecosystem']",497,5,167160147.3498277,215119015.62456924,,1,2021-08-16T13:36:04.000Z,2018-01-31T00:00:00.000Z,"[{'name': 'USD', 'price': 0.32174897689095, 'volume24h': 246065.63890161, 'marketCap': 53783606.38674751, 'percentChange1h': 1.30815438, 'percentChange24h': 9.40416495, 'percentChange7d': 16.33040199, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 27.78536989, 'percentChange60d': -24.43421201, 'percentChange90d': 26.37052458, 'fullyDilluttedMarketCap': 69214323.19, 'marketCapByTotalSupply': 69214323.18699344, 'dominance': 0.0026, 'turnover': 0.0045751, 'ytdPriceChangePercentage': 3609.6532}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb6ee9668771a79be7967ee29a63d4184f8097143'}"
497,8049,Tornado Cash,TORN,torn,[],498,40,1051547.55641469,10000000.0,10000000.0,1,2021-08-16T13:36:07.000Z,2020-12-18T00:00:00.000Z,"[{'name': 'USD', 'price': 51.08498860004635, 'volume24h': 7519359.6130885, 'marketCap': 53718294.93185104, 'percentChange1h': -0.01353982, 'percentChange24h': -1.03590295, 'percentChange7d': -14.19557843, 'lastUpdated': '2021-08-16T13:36:07.000Z', 'percentChange30d': 68.26492948, 'percentChange60d': -0.36674183, 'percentChange90d': -33.79852931, 'fullyDilluttedMarketCap': 510849886.0, 'marketCapByTotalSupply': 510849886.0004635, 'dominance': 0.0026, 'tvl': 710232394.051, 'turnover': 0.13997763, 'ytdPriceChangePercentage': 0.0}]",False,,
498,7236,Celo Dollar,CUSD,celo-dollar,"['defi', 'stablecoin', 'stablecoin-algorithmically-stabilized']",499,10,53681787.40917683,53681787.40917683,1000000000000000.0,1,2021-08-16T13:36:03.000Z,2020-09-29T00:00:00.000Z,"[{'name': 'USD', 'price': 1.002207409062, 'volume24h': 981852.8345944, 'marketCap': 53800285.0731682, 'percentChange1h': 0.16489011, 'percentChange24h': 0.17277443, 'percentChange7d': 0.30082745, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 0.28711303, 'percentChange60d': 0.10633782, 'percentChange90d': -0.04670699, 'fullyDilluttedMarketCap': 1002207409061996.5, 'marketCapByTotalSupply': 53800285.0731682, 'dominance': 0.0027, 'turnover': 0.01824996, 'ytdPriceChangePercentage': -0.3561}]",False,,
499,1229,DigixDAO,DGD,digixdao,"['platform', 'stablecoin', 'stablecoin-asset-backed']",500,12,84559.99577183,84559.99577183,,1,2021-08-16T13:36:03.000Z,2016-04-18T00:00:00.000Z,"[{'name': 'USD', 'price': 627.8184785069544, 'volume24h': 30778.83309554, 'marketCap': 53088327.88802481, 'percentChange1h': -0.43456187, 'percentChange24h': 3.0556235, 'percentChange7d': 4.62436584, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 75.12085773, 'percentChange60d': 36.18161917, 'percentChange90d': -4.23699261, 'fullyDilluttedMarketCap': 53088327.89, 'marketCapByTotalSupply': 53088327.88802481, 'dominance': 0.0026, 'turnover': 0.00057977, 'ytdPriceChangePercentage': 347.7449}]",True,"[{'coinId': '1229', 'auditor': 'Quantstamp', 'auditStatus': 2, 'score': 'N/A', 'auditTime': '2020-02-20', 'reportUrl': 'https://certificate.quantstamp.com/view/acid-digix-dao-dissolution-contract'}]","{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe0b7927c4af23765cb51314a0e0521a9645f0e2a'}"
500,2937,VITE,VITE,vite,"['dag', 'multiple-algorithms', 'platform', 'enterprise-solutions', 'decentralized-exchange', 'scaling', 'binance-smart-chain']",501,21,486796774.6173463,1019367885.1173463,,1,2021-08-16T13:36:07.000Z,2018-07-17T00:00:00.000Z,"[{'name': 'USD', 'price': 0.10890542623793, 'volume24h': 64445662.09642517, 'marketCap': 53014810.230951644, 'percentChange1h': 1.43749553, 'percentChange24h': 18.39485849, 'percentChange7d': 31.67573283, 'lastUpdated': '2021-08-16T13:36:07.000Z', 'percentChange30d': 119.94881691, 'percentChange60d': 42.98860568, 'percentChange90d': -31.18609511, 'fullyDilluttedMarketCap': 111014694.02, 'marketCapByTotalSupply': 111014694.02196185, 'dominance': 0.0026, 'turnover': 1.2156162, 'ytdPriceChangePercentage': 681.4201}]",False,,
501,10897,Alitas,ALT,alitas,['binance-smart-chain'],502,3,60000000.0,1000000000.0,1000000000.0,1,2021-08-16T13:36:05.000Z,2021-07-14T00:00:00.000Z,"[{'name': 'USD', 'price': 0.88468995610728, 'volume24h': 346918.56596595, 'marketCap': 53081397.3664368, 'percentChange1h': -1.00451826, 'percentChange24h': -0.38260244, 'percentChange7d': -0.64918568, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': -1.82021379, 'percentChange60d': 0.0, 'percentChange90d': 0.0, 'fullyDilluttedMarketCap': 884689956.11, 'marketCapByTotalSupply': 884689956.10728, 'dominance': 0.0026, 'turnover': 0.0065356, 'ytdPriceChangePercentage': 0.0}]",False,,
502,2354,GET Protocol,GET,get-protocol,"['events', 'collectibles-nfts']",503,13,11388257.651223,23368773.4,,1,2021-08-16T13:36:04.000Z,2018-01-09T00:00:00.000Z,"[{'name': 'USD', 'price': 4.62648353856431, 'volume24h': 1197777.3196518, 'marketCap': 52687586.55631226, 'percentChange1h': -1.1356207, 'percentChange24h': 3.15848371, 'percentChange7d': 26.30958905, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 159.42338109, 'percentChange60d': 22.50044724, 'percentChange90d': -1.91485597, 'fullyDilluttedMarketCap': 108115245.45, 'marketCapByTotalSupply': 108115245.45153952, 'dominance': 0.0026, 'turnover': 0.02273358, 'ytdPriceChangePercentage': 1275.8055}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8a854288a5976036a725879164ca3e91d30c6a1b'}"
503,2873,Metronome,MET,metronome,"['platform', 'defi', 'payments', 'wallet']",504,12,12020370.53081105,13306744.53081105,,1,2021-08-16T13:36:06.000Z,2018-06-26T00:00:00.000Z,"[{'name': 'USD', 'price': 4.36645778112984, 'volume24h': 90420.62814873, 'marketCap': 52486440.43632373, 'percentChange1h': -0.0052998, 'percentChange24h': 3.56469413, 'percentChange7d': 3.68157151, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 66.06182726, 'percentChange60d': 29.94165776, 'percentChange90d': -8.58772912, 'fullyDilluttedMarketCap': 58103338.2, 'marketCapByTotalSupply': 58103338.19806685, 'dominance': 0.0026, 'tvl': 61928633.861424044, 'turnover': 0.00172274, 'ytdPriceChangePercentage': 262.7391}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa3d58c4e56fedcae3a7c43a725aee9a71f0ece4e'}"
504,3666,Ultiledger,ULT,ultiledger,['services'],505,7,2836429508.7869,4500000000.0,,1,2021-08-16T13:36:05.000Z,2019-01-07T00:00:00.000Z,"[{'name': 'USD', 'price': 0.01831205053506, 'volume24h': 128466.64747946, 'marketCap': 51940840.50404113, 'percentChange1h': 0.09993121, 'percentChange24h': -0.31095482, 'percentChange7d': 2.69395863, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 12.8964643, 'percentChange60d': 9.28784346, 'percentChange90d': -22.7971888, 'fullyDilluttedMarketCap': 82404227.41, 'marketCapByTotalSupply': 82404227.40777, 'dominance': 0.0026, 'turnover': 0.00247333, 'ytdPriceChangePercentage': 49.251}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe884cc2795b9c45beeac0607da9539fd571ccf85'}"
505,6375,ASTA,ASTA,asta,['ethereum'],506,3,1799711861.899591,3000000000.0,3000000000.0,1,2021-08-16T13:36:03.000Z,2020-08-07T00:00:00.000Z,"[{'name': 'USD', 'price': 0.02880135382849, 'volume24h': 205280.40560591, 'marketCap': 51834138.12390065, 'percentChange1h': -1.05933158, 'percentChange24h': 9.2372256, 'percentChange7d': 21.26070901, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': -5.33249548, 'percentChange60d': -30.59170377, 'percentChange90d': -49.9159233, 'fullyDilluttedMarketCap': 86404061.49, 'marketCapByTotalSupply': 86404061.48547, 'dominance': 0.0026, 'turnover': 0.00396033, 'ytdPriceChangePercentage': 103.2164}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf2ddae89449b7d26309a5d54614b1fc99c608af5'}"
506,3137,KARMA,KARMA,karma-eos,[],507,3,5450532380.7923,8462823687.0505,,1,2021-08-16T13:36:03.000Z,2018-08-10T00:00:00.000Z,"[{'name': 'USD', 'price': 0.00942506890728, 'volume24h': 114.9940417, 'marketCap': 51371643.27032834, 'percentChange1h': -0.68372649, 'percentChange24h': 222.77714497, 'percentChange7d': 180.94525412, 'lastUpdated': '2021-08-16T13:36:03.000Z', 'percentChange30d': 4.54978907, 'percentChange60d': -11.77397323, 'percentChange90d': -56.17895214, 'fullyDilluttedMarketCap': 79762696.4, 'marketCapByTotalSupply': 79762696.40061235, 'dominance': 0.0025, 'turnover': 2.24e-06, 'ytdPriceChangePercentage': 1849.7453}]",False,,"{'id': 1765, 'name': 'EOS', 'symbol': 'EOS', 'slug': 'eos', 'token_address': 'therealkarma'}"
507,5601,xDai,STAKE,xdai,"['defi', 'exnetwork-capital-portfolio']",508,33,5937496.52751641,8388234.58318374,8537500.0,1,2021-08-16T13:36:04.000Z,2020-05-19T00:00:00.000Z,"[{'name': 'USD', 'price': 8.56830687859058, 'volume24h': 1805525.74770555, 'marketCap': 50874292.338326536, 'percentChange1h': -0.17322304, 'percentChange24h': 0.44863341, 'percentChange7d': 3.78933281, 'lastUpdated': '2021-08-16T13:36:04.000Z', 'percentChange30d': 29.86866363, 'percentChange60d': -17.92023208, 'percentChange90d': -39.64398249, 'fullyDilluttedMarketCap': 73151919.98, 'marketCapByTotalSupply': 71872968.07832463, 'dominance': 0.0025, 'tvl': 157782785.22779486, 'turnover': 0.03548994, 'ytdPriceChangePercentage': 4.9349}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0Ae055097C6d159879521C384F1D2123D1f195e6'}"
508,6669,PowerPool,CVP,powerpool,"['defi', 'dao', 'yearn-partnerships', 'governance', 'ledgerprime-portfolio', 'polygon-ecosystem']",509,37,33385900.89633897,100000000.0,100000000.0,1,2021-08-16T13:36:05.000Z,2020-08-21T00:00:00.000Z,"[{'name': 'USD', 'price': 1.52027742273236, 'volume24h': 3837830.27800572, 'marketCap': 50755831.3702842, 'percentChange1h': -1.44135492, 'percentChange24h': 1.12222476, 'percentChange7d': 15.81843491, 'lastUpdated': '2021-08-16T13:36:05.000Z', 'percentChange30d': 83.21063755, 'percentChange60d': 48.01108996, 'percentChange90d': -27.52563405, 'fullyDilluttedMarketCap': 152027742.27, 'marketCapByTotalSupply': 152027742.273236, 'dominance': 0.0025, 'tvl': 21379014.958573412, 'turnover': 0.07561358, 'ytdPriceChangePercentage': -15.5233}]",False,,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x38e4adb44ef08f22f5b5b76a8f0c2d0dcbe7dca1'}"
509,1700,Aeternity,AE,aeternity,"['mineable', 'medium-of-exchange', 'smart-contracts']",510,32,341938010.5,387758954.49932,536306702.0,1,2021-08-16T13:36:06.000Z,2017-06-01T00:00:00.000Z,"[{'name': 'USD', 'price': 0.14804203809022, 'volume24h': 8569355.39233634, 'marketCap': 50621199.97493505, 'percentChange1h': 0.07623229, 'percentChange24h': 4.63727647, 'percentChange7d': 5.66820775, 'lastUpdated': '2021-08-16T13:36:06.000Z', 'percentChange30d': 61.42161914, 'percentChange60d': 3.32066769, 'percentChange90d': -45.97854735, 'fullyDilluttedMarketCap': 79395937.21, 'marketCapByTotalSupply': 57404625.911812216, 'dominance': 0.0025, 'turnover': 0.16928392, 'ytdPriceChangePercentage': 77.3035}]",False,,
